
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
43,102,48,102,4,10,38,20,10,50,10
44,97,49,107,5,13,36,19,10,54,10
45,94,49,110,3,11,38,22,9,57,10
46,93,46,111,1,9,37,19,10,60,11
47,92,43,113,2,5,38,21,8,65,11
48,88,42,117,4,6,36,20,7,69,12
49,87,41,119,2,7,34,23,7,72,12
50,86,37,120,1,8,29,23,5,77,12
51,82,39,124,4,10,29,22,5,79,12
52,81,37,125,1,7,30,20,4,81,13
53,77,38,130,5,10,28,19,3,85,13
54,76,37,131,1,8,29,20,4,87,13
55,75,33,132,1,5,28,17,4,92,13
56,75,30,132,0,3,27,15,6,95,13
57,73,25,133,1,2,23,12,7,101,14
58,73,23,134,1,3,20,12,6,104,14
59,72,23,135,1,3,20,12,7,105,14
60,72,23,135,0,2,21,12,7,105,14
61,70,23,137,2,2,21,11,7,107,14
62,68,21,139,2,4,17,9,6,111,14
63,68,19,139,0,2,17,7,8,113,15
64,68,17,140,1,3,14,6,6,116,15
65,67,14,141,1,2,12,6,4,120,15
66,66,13,142,1,2,11,4,4,122,15
67,64,13,144,2,3,10,4,4,124,15
68,64,13,144,0,3,10,5,4,124,15
69,64,12,144,0,2,10,5,4,125,15
70,64,11,144,0,0,11,5,3,126,15
71,64,9,144,0,0,9,6,1,128,15
72,64,9,144,0,0,9,7,2,128,15
73,64,7,144,0,0,7,5,2,130,15
74,64,7,144,0,0,7,5,2,130,15
75,62,7,146,2,2,5,4,1,132,15
76,62,6,146,0,2,4,3,1,133,15
77,62,5,146,0,1,4,2,1,134,15
78,62,5,146,0,0,5,2,1,134,15
79,62,4,146,0,0,4,2,1,135,15
80,62,2,146,0,0,2,2,0,137,15
81,62,2,146,0,0,2,2,0,137,15
82,62,2,146,0,0,2,2,0,137,16
83,63,2,146,0,0,2,2,0,137,16
84,63,2,146,0,0,2,2,0,137,16
85,63,2,146,0,0,2,2,0,137,16
86,63,2,146,0,0,2,2,0,137,16
87,63,1,146,0,0,1,1,0,138,16
88,63,0,146,0,0,0,0,0,139,16
89,63,0,146,0,0,0,0,0,139,16
90,63,0,146,0,0,0,0,0,139,17
91,64,0,146,0,0,0,0,0,139,17
92,64,0,146,0,0,0,0,0,139,17
93,64,0,146,0,0,0,0,0,139,17
94,63,1,147,1,1,0,0,0,139,18
95,64,1,147,0,1,0,0,0,139,18
96,64,1,147,0,0,1,0,0,139,18
97,64,1,147,0,0,1,0,0,139,18
98,64,1,147,0,0,1,0,1,139,18
99,64,1,147,0,0,1,0,1,139,18
100,64,1,147,0,0,1,0,1,139,18
101,64,1,147,0,0,1,0,1,139,18
102,64,1,147,0,0,1,0,1,139,18
103,64,1,147,0,0,1,0,1,139,18
104,64,1,147,0,0,1,0,1,139,18
105,63,2,148,1,1,1,0,1,139,18
106,63,1,148,0,1,0,0,0,140,18
107,62,1,148,0,1,0,0,0,140,19
108,63,1,148,0,1,0,0,0,140,19
109,63,1,148,0,0,1,0,0,140,19
110,63,1,148,0,0,1,0,0,140,19
111,63,1,148,0,0,1,0,1,140,19
112,63,1,148,0,0,1,0,1,140,19
113,63,1,148,0,0,1,0,1,140,19
114,63,1,148,0,0,1,0,1,140,19
115,63,1,148,0,0,1,0,1,140,20
116,63,1,148,0,0,1,0,1,140,21
117,64,1,148,0,0,1,0,1,140,21
118,63,1,148,0,0,1,0,1,140,22
119,64,0,148,0,0,0,0,0,141,22
120,64,0,148,0,0,0,0,0,141,22
121,64,0,148,0,0,0,0,0,141,22
122,64,0,148,0,0,0,0,0,141,22
123,64,0,148,0,0,0,0,0,141,22
124,64,0,148,0,0,0,0,0,141,22
125,64,0,148,0,0,0,0,0,141,22
126,64,0,148,0,0,0,0,0,141,22
127,64,0,148,0,0,0,0,0,141,22
128,64,0,148,0,0,0,0,0,141,22
129,64,0,148,0,0,0,0,0,141,22
130,64,0,148,0,0,0,0,0,141,22
131,64,0,148,0,0,0,0,0,141,22
132,64,0,148,0,0,0,0,0,141,22
133,64,0,148,0,0,0,0,0,141,23
134,65,0,148,0,0,0,0,0,141,23
135,65,0,148,0,0,0,0,0,141,23
136,65,0,148,0,0,0,0,0,141,23
137,64,1,149,1,1,0,0,0,141,23
138,64,1,149,0,1,0,0,0,141,23
139,64,1,149,0,1,0,0,0,141,23
140,64,1,149,0,1,0,0,0,141,23
141,63,2,150,1,1,1,0,0,141,23
142,63,2,150,0,1,1,0,0,141,23
143,63,2,150,0,1,1,0,1,141,23
144,63,2,150,0,0,2,0,1,141,23
145,63,2,150,0,0,2,0,1,141,23
146,63,2,150,0,0,2,1,1,141,23
147,63,2,150,0,0,2,1,1,141,23
148,63,2,150,0,0,2,1,1,141,23
149,63,2,150,0,0,2,1,1,141,23
150,63,2,150,0,0,2,1,1,141,23
151,63,1,150,0,0,1,1,0,142,23
152,63,1,150,0,0,1,1,0,142,23
153,63,1,150,0,0,1,1,0,142,23
154,63,0,150,0,0,0,0,0,143,23
155,63,0,150,0,0,0,0,0,143,23
156,63,0,150,0,0,0,0,0,143,23
157,63,0,150,0,0,0,0,0,143,23
158,63,0,150,0,0,0,0,0,143,23
159,63,0,150,0,0,0,0,0,143,23
160,63,0,150,0,0,0,0,0,143,23
161,63,0,150,0,0,0,0,0,143,23
162,63,0,150,0,0,0,0,0,143,23
163,63,0,150,0,0,0,0,0,143,24
164,64,0,150,0,0,0,0,0,143,24
165,64,0,150,0,0,0,0,0,143,24
166,64,0,150,0,0,0,0,0,143,24
167,64,0,150,0,0,0,0,0,143,24
168,64,0,150,0,0,0,0,0,143,24
169,64,0,150,0,0,0,0,0,143,24
170,64,0,150,0,0,0,0,0,143,24
171,64,0,150,0,0,0,0,0,143,24
172,64,0,150,0,0,0,0,0,143,24
173,64,0,150,0,0,0,0,0,143,24
174,64,0,150,0,0,0,0,0,143,25
175,65,0,150,0,0,0,0,0,143,25
176,65,0,150,0,0,0,0,0,143,25
177,65,0,150,0,0,0,0,0,143,25
178,65,0,150,0,0,0,0,0,143,25
179,65,0,150,0,0,0,0,0,143,25
