
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
170,60,0,154,0,0,0,0,0,150,30
171,60,0,154,0,0,0,0,0,150,30
172,60,0,154,0,0,0,0,0,150,30
173,60,0,154,0,0,0,0,0,150,30
174,59,1,155,1,1,0,0,0,150,31
175,60,1,155,0,1,0,0,0,150,31
176,59,1,155,0,0,1,0,0,150,32
177,60,1,155,0,0,1,0,0,150,32
178,60,1,155,0,0,1,1,0,150,32
179,60,1,155,0,0,1,1,0,150,32
